node,score
14473,0.0005401620486145844
7437,0.002345703711113334
3835,0.30337601280384113
3928,0.0000850255076522957
17010,0.009522856857057118
15815,0.00980294088226468
11821,0.005881764529358808
12502,0.0006501950585175553
15814,0.0017105131539461838
8689,0.002220666199859958
4017,0.0001100330099029709
1815,0.00011503451035310594
12541,0.0007152145643693108
11667,0.0006802040612183656
157,0.00031509452835850753
7029,0.0006301890567170151
15833,0.002925877763328999
12746,0.009497849354806442
10191,0.018560568170451135
3828,0.3629288786635991
12716,0.015434630389116735
16402,0.0009602880864259277
511,0.1621736520956287
11869,0.0031209362808842654
5288,0.00038011403421026307
9894,0.03377513253976193
1090,0.007612283685105531
4950,0.0007652295688706612
11000,0.0331149344803441
2474,0.00124037211163349
696,0.00047514254276282883
